id,title,genres,cast,overview,production_companies,director_name
166624,Treading Water,"['Drama', 'Comedy']","['Mica', 'Laura']",at first glance mica seems a perfectly normal boy but first glances can often be deceiving for one micas house is now a museum honouring guillermo garibai the legendary mexican crooner mica spends most of his time there giving guided tours to aging garibai fans but stranger still mica smells he smells like fish numerous doctors his lifelong therapist and even his own parents are at a loss no one wants to be micas friend girls wont talk to him his life appears pointless uneventful doomed that is until laura walks into it,"['Rhombus Media', 'Mecanismo Films', 'Redrum']",['Analeine Cal y Mayor']
10822,Savage Grace,['Drama'],"['Barbara Baekeland', 'Brooks Baekeland']",this examination of a famous scandal from the 1970s explores the relationship between barbara baekeland and her only son antony barbara a lonely social climber unhappily married to the wealthy but remote plastics heir brooks baekeland dotes on antony who is homosexual as barbara tries to cure antony of his sexuality  sometimes by seducing him herself  the groundwork is laid for a murderous tragedy,"['Celluloid Dreams', 'Killer Films', 'John Wells Productions', 'Montfort Producciones']",['Tom Kalin']
10844,Out of the Blue,['Drama'],"['Don', 'Dr. Brean']",ordinary people find extraordinary courage in the face of madness on 1314 november 1990 that madness came to aramoana a small new zealand seaside town in the form of a lone gunman with a highpowered semiautomatic rifle as he stalked his victims the terrified and confused residents were trapped for 24 hours while a handful of underresourced and underarmed local policemen risked their lives trying to find him and save the survivors based on true events,[],['Dennis Hopper']
9336,Police Academy,"['Comedy', 'Crime']","['Cadet Carey Mahoney', 'Cadet Karen Thompson']",new rules enforced by the lady mayoress mean that sex weight height and intelligence need no longer be a factor for joining the police force this opens the floodgates for all and sundry to enter the police academy much to the chagrin of the instructors not everyone is there through choice though social misfit mahoney has been forced to sign up as the only alternative to a jail sentence and it doesnt take long before he falls foul of the boorish lieutenant harris but before long mahoney realises that he is enjoying being a police cadet and decides he wants to stay while harris decides he wants mahoney out,"['Warner Bros.', 'The Ladd Company']",['Hugh Wilson']
5689,The Blue Lagoon,"['Romance', 'Adventure', 'Drama']","['Emmeline', 'Richard']",two small children and a ships cook survive a shipwreck and find safety on an idyllic tropical island soon however the cook dies and the young boy and girl are left on their own days become years and emmeline brooke shields and richard christopher atkins make a home for themselves surrounded by exotic creatures and natures beauty but will they ever see civilization again,['Columbia Pictures Corporation'],['Randal Kleiser']
712,Four Weddings and a Funeral,"['Comedy', 'Drama', 'Romance']","['Charles', 'Carrie']",four weddings and a funeral is a british comedy about a british man named charles and an american woman named carrie who go through numerous weddings before they determine if they are right for one another,"['Channel Four Films', 'PolyGram Filmed Entertainment', 'Working Title Films']",['Mike Newell']
13342,Fast Times at Ridgemont High,['Comedy'],"['Jeff Spicoli', 'Stacy Hamilton']",follows a group of high school students growing up in southern california based on the reallife adventures chronicled by cameron crowe stacy hamilton and mark ratner are looking for a love interest and are helped along by their older classmates linda barrett and mike damone respectively the center of the film is held by jeff spicoli a perpetually stoned surfer dude who faces off with the resolute mr hand who is convinced that everyone is on dope,"['Universal Pictures', 'Refugee Films']",['Amy Heckerling']
10339,Moby Dick,"['Adventure', 'Drama']","['Captain Ahab', 'Ishmael']",in 1841 young ishmael signs up for service abroad the pequod a whaler sailing out of new bedford the ship is under the command of captain ahab a strict disciplinarian who exhorts his men to find moby dick the great white whale ahab lost his his leg to that creature and is desperate for revenge as the crew soon learns he will stop at nothing to gain satisfaction,"['Warner Bros.', 'Moulin Productions Inc.']",['John Huston']
1429,25th Hour,"['Crime', 'Drama']","['Monty Brogan', 'Jacob Elinsky']",the filmed adaptation from david benioffs novel of the same name set in new york a convicted drug dealer named monty has one day left of freedom before he is sent to prison anger blame frustration betrayal guilt and loneliness are themes on this last day of friends family parties saying goodbye and setting things straight a spike lee joint,"['40 Acres & A Mule Filmworks', 'Touchstone Pictures']",['Spike Lee']
9303,Bound,"['Crime', 'Drama', 'Romance', 'Thriller']","['Violet', 'Corky']",corky a tough female ex con and her lover violet concoct a scheme to steal millions of stashed mob money and pin the blame on violets crooked boyfriend caeser,"['Dino De Laurentiis Company', 'Spelling Films']","['Lilly Wachowski', 'Lana Wachowski']"
641,Requiem for a Dream,"['Crime', 'Drama']","['Sara Goldfarb', 'Harry Goldfarb']",the hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control a look into addiction and how it overcomes the mind and body,['Artisan Entertainment'],['Darren Aronofsky']
27686,State Fair,"['Music', 'Romance']","['Margy Frake', 'Pat Gilbert']",during their annual visit to the iowa state fair the frake family enjoy many adventures proud patriarch abel charles winninger has high hopes for his champion swine blueboy and his wife melissa fay bainter enters the mincemeat and pickles contestwith hilarious results,['Twentieth Century Fox Film Corporation'],['Walter Lang']
65749,Tango,"['Drama', 'Foreign', 'Romance']","['Mario Suárez', 'Laura Fuentes']",a dangerous love affair inspires a director to create the most spectacular and bodly seductive dance film ever made 1998 oscar nominee best foreign language film,['Adela Pictures'],['Carlos Saura']
6106,Salvador,['Drama'],"['Richard Boyle', 'Doctor Rock']",a second rated journalist from the us tries his luck in el salvador during the military dictatorship in the 1980s,['Hemdale Film'],['Oliver Stone']
252680,Moms' Night Out,['Comedy'],"['Allyson', 'Sean']",yearning for an evening without their kids some friends plan a night out but to do this their husbands need to watch the kids what can go wrong,"['TriStar Pictures', 'Provident Films', 'Pure Flix Entertainment', 'Affirm Films', 'FourBoys Entertainment']","['Jon Erwin', 'Andrew Erwin']"
141,Donnie Darko,"['Fantasy', 'Drama', 'Mystery']","['Donnie Darko', 'Gretchen Ross']",after narrowly escaping a bizarre accident a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes,"['Pandora Cinema', 'Flower Films', 'Adam Fields Productions']",['Richard Kelly']
66607,Saving Private Perez,"['Action', 'Comedy', 'Foreign']","['Rosalío', 'Carmelo']",la vida ha llevado a julián pérez por caminos equivocados pero el destino le presentará a este hombre la oportunidad de encontrar su redención cuando es enviado a la misión más peligrosa y noble de toda su vida una misión ordenada por la única autoridad que todavía respeta su madre doña elvira julián debe viajar hasta el otro extremo del mundo a un lugar llamado irak a traer de vuelta vivo a su hermano menor el soldado de infantería juan pérez con la promesa hecha julián pérez regresa a su natal sinaloa donde reclutará a un comando de elite destinado a cumplir una misión suicida viajar a irak y salvar al soldado pérez,[],['Beto Gómez']
17139,Character,"['Drama', 'Foreign', 'History']","['Dreverhaven', 'Katadreuffe']",jw katadreuffe is the son of joba katadreuffe and ab drevenhaven though fully neglected by joba dreverhaven ensures the succesfull career of his son mostly unseen though he sues his son a few times the son katadreuffe succeeds but at great costs,"['First Floor Features', 'Almerica Films']",['Mike van Diem']
12079,Spun,"['Comedy', 'Crime', 'Drama']","['Ross', 'The Cook']",over the course of three days ross a college dropout addicted to crystalmeth encounters a variety of oddball folks  including a stripper named nikki and her boyfriend the local meth producer the cook  but all he really wants to do is hook up with his old girlfriend amy,"['Muse Productions', 'Brink Films', 'Silver Nitrate']",['Jonas Åkerlund']
39800,Life During Wartime,"['Comedy', 'Drama']","['Helen', 'Andy']",friends family and lovers struggle to find love forgiveness and meaning in an almost wartorn world riddled with comedy and pathos follows solondzs film happiness 1998,['Werc Werk Works'],['Todd Solondz']
4550,Sympathy for Lady Vengeance,"['Drama', 'Thriller']","['Mr. Baek', 'Lee Geum-ja']",after a 13year imprisonment for the kidnap and murder of a 6 year old boy beautiful lee guemja starts seeking revenge on the man that was really responsible for the boys death with the help of fellow inmates and reunited with her daughter she gets closer and closer to her goal but will her actions lead to the relief she seeks,"['CJ Capital Investment', 'Korea Capital Investment', 'Moho Films', 'TSJ Entertainment', 'Samsung Venture Capital', 'Ilshin Capital Investments', 'Centurion Investment']",['Park Chan-wook']
62116,Mozart's Sister,['Drama'],"['Nannerl Mozart', 'Léopold Mozart']",a reimagined account of the early life of maria anna nannerl mozart five years older than wolfgang and a musical prodigy in her own right,['Les Films Alyne'],['René Féret']
9991,Mean Machine,"['Comedy', 'Drama']","['Danny Meehan', 'Doc']",disgraced exengland captain danny mean machine meehan is thrown in jail for assaulting two police officers he keeps his head down and has the opportunity to forget everything and change the lives of the prisoners these prisoners have the chance to put one over the evil guards the prisoners are lead by danny and the whole of the prison guards aside are behind them,['SKA Films'],['Barry Skolnick']
13807,Exiled,"['Action', 'Crime', 'Thriller']","['Blaze', 'Tai']",a friendship is formed between an exgangster and two groups of hitmen  those who want to protect him and those who were sent to kill him,"['Media Asia Films', 'Milky Way Image Company']",['Johnnie To']
68818,Blackthorn,"['Adventure', 'Action', 'Western']","['James', 'Yana']",in bolivia butch cassidy now calling himself james blackthorne pines for one last sight of home an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike,"['Quickfire Films', 'Televisión Española (TVE)', 'Arcadia Motion Pictures', 'Noodles Production', 'Canal+ España', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Instituto de Crédito Oficial (ICO)', 'ONO', 'Ariane Mararía Films', 'Nix Films', 'Eter Pictures', 'Manto Films', 'Pegaso Producciones', 'Ibermedia European Community Program', 'Audiovisual Aval SGR']",['Mateo Gil']
12093,Lilya 4-ever,"['Crime', 'Drama']","['Lilja', 'Wolodja']",lilya lives in poverty and dreams of a better life her mother moves to the united states and abandons her to her aunt who neglects her lilya hangs out with her friends natasha and volodya who is suicidal desperate for money she starts working as a prostitute and later meets andrei he offers her a good job in sweden but when lilya arrives her life quickly enters a downward spiral,"['Det Danske Filminstitut', 'Memfis Film', 'Film i Väst']",['Lukas Moodysson']
36419,After.Life,"['Drama', 'Horror', 'Mystery', 'Thriller']","['Eliot Deacon', 'Paul']",a young woman caught between life and death and a funeral director who appears to have the gift of transitioning the dead but might just be intent on burying her alive,"['Plum Pictures', 'Harbor Light Entertainment', 'Lleju Productions']",['Agnieszka Wojtowicz-Vosloo']
281730,Fugly,"['Comedy', 'Drama', 'Thriller']","['R.S Chautala', 'Dev']",it is a story of 4 friends  dev gaurav aditya amp devi the cast is young amp fresh they are at the cusp of their lives  the college has just about finished but career path is yet to be set these are the last few days of true freedom that we have all gone through and still cherish these friends are conscientious they will have fun but would never cross the boundaries  they all have dreams and expectations from life but as they say  man proposes god disposes their fun filled and care free life comes to an abrupt halt when they are faced with an extremely corrupt and seemingly fearless police officer this puts a series of events in motion which will test their friendship and characters  their life becomes fugly,[],['Kabir Sadanand']
510,One Flew Over the Cuckoo's Nest,['Drama'],"['Randle Patrick McMurphy', 'Nurse Mildred Ratched']",while serving time for insanity at a state mental hospital implacable rabblerouser randle patrick mcmurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse mildred ratched,"['United Artists', 'Fantasy Films', 'Warner Bros.']",['Miloš Forman']
362105,R.L. Stine's Monsterville: The Cabinet of Souls,"['Comedy', 'Horror']","['Beth', 'Lilith']",teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town,['EveryWhere Studios'],['Peter DeLuise']
10970,Silent Movie,['Comedy'],"['Mel Funn', 'Marty Eggs']",aspiring filmmakers mel funn marty eggs and dom bell go to a financially troubled studio with an idea for a silent movie in an effort to make the movie more marketable they attempt to recruit a number of big name stars to appear while the studios creditors attempt to thwart them the film contains only one word of dialogue spoken by an unlikely source,['Crossbow Productions'],['Mel Brooks']
375290,Airlift,"['Thriller', 'Action', 'Drama', 'History']","['Ranjit Katyal', 'Amrita Katyal']",when iraq invades kuwait in august 1990 a callous indian businessman becomes the spokesperson for more than 170000 stranded countrymen,"['T-Series', 'Hari Om Entertainment Co.', 'Cape Of Good Films']",['Raja Menon']
17663,Anne of Green Gables,"['Drama', 'Family']","['Anne Shirley', 'Marilla Cuthbert']",at the turn of the century on prince edward island matthew cuthbert and his sister marilla decide to take on an orphan boy as help for their farm but they get an unexpected jolt when theyre mistakenly sent a girl instead anne shirley annes a dreamer with an unusual point of view far removed from marillas pragmatic ways and its only on trial that marilla agrees to keep anne,['Sullivan Entertainment'],['Kevin Sullivan']
270938,Falcon Rising,"['Adventure', 'Action']","[""John 'Falcon' Chapman"", 'Manny Ridley']",chapman is an exmarine in brazils slums battling the yakuza outfit who attacked his sister and left her for dead,['Strohberry Films'],['Ernie Barbarash']
116613,The Sweeney,"['Action', 'Drama', 'Crime']","['Jack Regan', 'George Carter']",based on the 70s uk tv show the sweeney is an actionpacked british police thriller from the director of football factory jack regan ray winstone a hardened cop who doesnt play by the rules is confronted with a criminal from his past with sidekick george carter ben drew aka plan b they are put on the case of a jewellery store heist that ends in a killing but is that killing really an execution in disguise with pressure from his boss and the fact that regan is having an affair with that bosss wife its not going to be easy for him to stay out of trouble,"['Vertigo Films', 'Exponential Films', 'Embargo Films']",['Nick Love']
11826,Sexy Beast,"['Crime', 'Drama', 'Thriller']","['Gary „Gal“ Dove', 'Don Logan']",gary is a former gangster who has made a modest amount of money from his criminal career happy to put his life of crime behind him he has retired with his wife deedee to the sunny bliss of rural spain where he lives an idyllic life with his family and a few close friends but garys contentment is ruptured by an unwelcome visitor from his past don,"['Fox Searchlight Pictures', 'Kanzaman', 'Filmfour', 'Recorded Picture Company (RPC)']",['Jonathan Glazer']
29920,Easy Money,"['Drama', 'Thriller', 'Crime']","[""Johan 'JW' Westlund"", 'Jorge']",a threetiered story centered around drugs and organized crime and focused on a young man who becomes a runner for a coke dealer,"['Tre Vänner Produktion AB', 'Swedish Film Institute', 'Film i Väst']",['Daniel Espinosa']
1088,Whale Rider,"['Drama', 'Family']","['Paikea Apirana', 'Koro']",on the east coast of new zealand the whangara people believe their presence there dates back a thousand years or more to a single ancestor paikea who escaped death when his canoe capsized by riding to shore on the back of a whale from then on whangara chiefs always the firstborn always male have been considered paikeas direct descendants pai an 11yearold girl in a patriarchal new zealand tribe believes she is destined to be the new chief but her grandfather koro is bound by tradition to pick a male leader pai loves koro more than anyone in the world but she must fight him and a thousand years of tradition to fulfill her destiny,['South Pacific Pictures'],['Niki Caro']
26379,Paa,"['Drama', 'Family', 'Foreign']","['Auro', 'Amol Arte']",he suffers from a progeria like syndrome mentally he is 13 but physically he looks 5 times older in spite of his condition auro is a very happy boy he lives with his mother vidya who is a gynaecologist amol is young progressive politician he is a man with a mission auro is amols son paa is a rare story about a fatherson sonfather relationship,['A B Corp'],[]
34069,Cargo,"['Thriller', 'Mystery', 'Science Fiction']","['Samuel Decker', 'Laura Portmann']",the story of cargo takes place on rusty spacefreighter kassandra on its way to station 42 the young medic laura is the only one awake on board while the rest of the crew lies frozen in hibernation sleep in 4 months will lauras shift be over,"['Telepool', 'Atlantis Pictures', 'Schweizerische Radio- und Fernsehgesellschaft (SRG)', 'Ascot Elite Entertainment Group', 'Egli Film', 'Teleclub AG', 'Centauri Media']","['Ivan Engler', 'Ralph Etter']"
10947,High School Musical,"['Comedy', 'Drama', 'Family', 'Music', 'TV Movie']","['Troy Bolton', 'Gabriella Montez']",troy zac efron the popular captain of the basketball team and gabriella vanessa anne hudgens the brainy and beautiful member of the academic club break all the rules of east high society when they secretly audition for the leads in the schools musical as they reach for the stars and follow their dreams everyone learns about acceptance teamwork and being yourself and its all set to fun tunes and very cool dance moves,['Disney Channel'],['Kenny Ortega']
47452,Love and Death on Long Island,"['Drama', 'Romance', 'Foreign']","[""Giles De'Ath"", 'Ronnie Bostock']",giles death is a widower who doesnt like anything modern he goes to movies and falls in love with film star ronnie bostock he then investigates everything about the movie and ronnie after that he travels to long island city where ronnie lives and meets him pretending that ronnie is a great actor and thats why giles admires him,"['Arts Council of England', 'British Broadcasting Corporation (BBC)', 'British Screen Productions']",['Richard Kwietniowski']
3040,Night Watch,"['Fantasy', 'Action', 'Thriller']","['Anton Gorodetsky', 'Geser']",among normal humans live the others possessing various supernatural powers they are divided up into the forces of light and the forces of the dark who signed a truce several centuries ago to end a devastating battle ever since the forces of light govern the day while the night belongs to their dark opponents in modern day moscow the dark others actually roam the night as vampires while a night watch of light forces among them anton the movies protagonist try to control them and limit their outrage,"['Bazelevs Production', 'Channel One Russia', 'TABBAK', 'The First Channel']",['Timur Bekmambetov']
11386,The Crying Game,"['Romance', 'Crime', 'Drama', 'Thriller']","['Fergus', 'Dil']",irish republican army member fergus stephen rea forms an unexpected bond with jody forest whitaker a kidnapped british soldier in his custody despite the warnings of fellow ira members jude miranda richardson and maguire adrian dunbar jody makes fergus promise hell visit his girlfriend dil jaye davidson in london and when fergus flees to the city he seeks her out hounded by his former ira colleagues he finds himself increasingly drawn to the enigmatic and surprising dil,"['Miramax Films', 'Channel Four Films', 'Palace Pictures', 'Nippon Film Development and Finance Inc.', 'Eurotrustees', 'British Screen Productions']",['Neil Jordan']
10246,Porky's,['Comedy'],"['Pee Wee', 'Billy']",set in 1954 a group of florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them,"['Melvin Simon Productions', 'Astral Bellevue Pathé']",['Bob Clark']
29426,Survival of the Dead,"['Horror', 'Science Fiction']","['Sarge Nicotine Crockett', ""Patrick O'Flynn""]",on an island off the coast of north america local residents simultaneously fight a zombie epidemic while hoping for a cure to return their undead relatives back to their human state,"['Devonshire Productions', 'Artfire Films', 'New Romero', 'Sudden Storm Productions', 'Blank of the Dead Productions']",['George A. Romero']
10331,Night of the Living Dead,['Horror'],"['Ben', 'Barbra']",a group of people try to survive an attack of bloodthirsty zombies while trapped in a rural pennsylvania farmhouse although not the first zombie film night of the living dead is the progenitor of the contemporary zombie apocalypse horror film and it greatly influenced the modern popculture zombie archetype,"['Laurel Group', 'Off Color Films', 'Image Ten', 'Market Square Productions']",['George A. Romero']
153,Lost in Translation,['Drama'],"['Bob Harris', 'Charlotte']",two lost souls visiting tokyo  the young neglected wife of a photographer and a washedup movie star shooting a tv commercial  find an odd solace and pensive freedom to be real in each others company away from their lives in america,['American Zoetrope'],['Sofia Coppola']
703,Annie Hall,"['Comedy', 'Drama', 'Romance']","['Alvy Singer', 'Annie Hall']",in the city of new york comedian alvy singer falls in love with the ditsy annie hall,['United Artists'],['Woody Allen']
27191,The Greatest Show on Earth,"['Action', 'Drama', 'Romance']","['Holly', 'The Great Sebastian']",to ensure a full profitable season circus manager brad braden engages the great sebastian though this moves his girlfriend holly from her hardwon center trapeze spot holly and sebastian begin a dangerous oneupmanship duel in the ring while he pursues her on the ground,['Paramount Pictures'],['Cecil B. DeMille']
1365,Monster's Ball,"['Drama', 'Romance']","['Leticia Musgrove', 'Hank Grotowski']",set in the southern usa a racist white man hank falls in love with a black woman named leticia ironically hank is a prison guard working on death row who executed leticias husband hank and leticias interracial affair leads to confusion and new ideas for the two unlikely lovers,"['Lions Gate Films', 'Lee Daniels Entertainment']",['Marc Forster']
287424,Maggie,['Horror'],"['Wade Vogel', 'Maggie Vogel']",theres a deadly zombie epidemic threatening humanity but wade a smalltown farmer and family man refuses to accept defeat even when his daughter maggie becomes infected as maggies condition worsens and the authorities seek to eradicate those with the virus wade is pushed to the limits in an effort to protect her joely richardson costars in this postapocalyptic thriller,"['Lionsgate', 'Grindstone Entertainment Group', 'Silver Reel', 'Sly Predator', 'Matt Baer Films', 'Gold Star Films', 'Lotus Entertainment (I)']",['Henry Hobson']
451,Leaving Las Vegas,"['Drama', 'Romance']","['Ben Sanderson', 'Sera']",ben sanderson an alcoholic hollywood screenwriter who lost everything because of his drinking arrives in las vegas to drink himself to death there he meets and forms an uneasy friendship and noninterference pact with prostitute sera,"['United Artists', 'Intial Productions']",['Mike Figgis']
165864,Hansel and Gretel Get Baked,"['Horror', 'Comedy']","['Gretel', 'Hansel']",an intense new marijuana strain named black forest is taking los angeles by storm and gretels stoner boyfriend cant get enough but when the old woman growing the popular drug lara flynn boyle turns out to be an evil witch cooking and eating her wasted patrons for their youth gretel and her brother hansel must save him from a gruesome death  or face the last high of their lives,['Tribeca Productions'],['Duane Journey']
987,The Front Page,"['Romance', 'Drama', 'Comedy']","['Hildebrand Johnson', 'Walter Burns/Otto Fishbine']",a journalist suffering from burnout wants to finally say goodbye to his office  but his boss doesnt like the idea one bit,['Universal Studios'],['Billy Wilder']
241251,The Boy Next Door,['Thriller'],"['Claire Peterson', 'Noah Sandborn']",a recently cheated on married woman falls for a younger man who has moved in next door but their torrid affair soon takes a dangerous turn,"['Universal Pictures', 'Nuyorican Productions', 'Blumhouse Productions', 'Smart Entertainment']",['Rob Cohen']
40494,Trapeze,['Drama'],"['Mike Ribble', 'Tino Orsini']",a pair of men try to perform the dangerous triple in their trapeze act problems arise when the duo is made into a trio following the addition of a sexy female performer,['Joanna Productions'],['Carol Reed']
39781,The Kids Are All Right,"['Comedy', 'Drama']","['Jules', 'Nic']",two women nic and jules brought a son and daughter into the world through artificial insemination when one of their children reaches age both kids go behind their mothers backs to meet with the donor life becomes so much more interesting when the father two mothers and children start to become attached to each other,"['Mandalay Vision', '10th Hole Productions', 'Focus Features', 'Gilbert Films', 'Saint Aire Production', 'Artist International', 'Antidote Films (I)', 'Artist International Management']",['Lisa Cholodenko']
8337,They Live,"['Action', 'Horror', 'Science Fiction', 'Thriller']","['Nada', 'Frank']",nada a downonhisluck construction worker discovers a pair of special sunglasses wearing them he is able to see the world as it really is people being bombarded by media and government with messages like stay asleep no imagination submit to authority even scarier is that he is able to see that some usually normallooking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued,"['Universal Pictures', 'Alive Films', 'Larry Franco Productions']",['John Carpenter']
5925,The Great Escape,"['Adventure', 'Drama', 'History', 'Thriller', 'War']","['Captain Hilts', 'Flight Lt. Hendley']",the nazis exasperated at the number of escapes from their prison camps by a relatively small number of allied prisoners relocates them to a highsecurity escapeproof camp to sit out the remainder of the war undaunted the prisoners plan one of the most ambitious escape attempts of world war ii based on a true story,"['United Artists', 'The Mirisch Corporation']",['John Sturges']
8357,What the #$*! Do We (K)now!?,['Documentary'],"['Lead', 'Jennifer']",amanda marlee maitlin is a divorced woman who makes a living as a photographer during the fall of the year amanda begins to see the world in new and different ways when she begins to question her role in life her relationships with her career and men and what it all means as the layers to her everyday experiences fall away insertions in the story with scientists and philosophers and religious leaders impart information directly to an offscreen interviewer about academic issues and amanda begins to understand the basis to the quantum world beneath during her epiphany as she considers the great questions raised by the host of inserted thinkers amanda slowly comprehends the various inspirations and begins to see the world in a new way,['Lord of the Wind'],"['William Arntz', 'Betsy Chasse']"
146203,The Last Exorcism Part II,"['Horror', 'Thriller']","['Nell Sweetzer', 'Gwen']",as nell sweetzer tries to build a new life after the events of the first movie the evil force that once possessed her returns with an even more horrific plan,"['StudioCanal', 'CBS Films']",['Ed Gass-Donnelly']
85350,Boyhood,['Drama'],"['Mason', 'Mom']",the film tells a story of a divorced couple trying to raise their young son the story follows the boy for twelve years from first grade at age 6 through 12th grade at age 1718 and examines his relationship with his parents as he grows,"['IFC Films', 'Detour Filmproduction']",['Richard Linklater']
512,Scoop,"['Comedy', 'Mystery']","['Sondra Pransky', 'Peter Lyman']",an american journalism student in london scoops a big story and begins an affair with an aristocrat as the incident unfurls,"['BBC Films', 'Ingenious Film Partners', 'Ingenious Media', 'Perdido Prod.']",['Woody Allen']
13408,The Wash,"['Action', 'Comedy']","['Sean', 'Dee Loc']",with the rent due and his car booted sean dr dre has to come up with some endsand fast when his best buddy and roommate dee loc snoop dogg suggests that sean get a job busting suds down at the local car wash,['Lionsgate'],['DJ Pooh']
47816,3 Strikes,"['Action', 'Comedy', 'Romance']","['Rob Douglas', 'Juanita Johnson']",brian hooks plays a character who is just released from jail and the state adopts a 3 strikes rule for felons that involves serious penalties hooks has 2 strikes and wants to change his life for the better when a friend picks him up they are pulled over and his friend shoots at police officers and hooks escapes now hooks a wanted man must clear his name of having nothing to do with the shooting,[],['DJ Pooh']
10744,The Cooler,"['Drama', 'Romance']","['Bernie Lootz', 'Shelly Kaplow']",william h macy works at a las vegas casino where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing his imposing boss shelly kaplow alec baldwin is happy with the arrangement but bernie finds unexpected happiness when he begins dating attractive waitress natalie belisario maria bello,"['ContentFilm', 'Pierce/Williams Entertainment']",['Wayne Kramer']
11536,The Misfits,"['Drama', 'Action', 'Romance']","['Gay Langland', 'Roslyn Taber']",while filing for a divorce beautiful exstripper roslyn taber ends up meeting aging cowboyturnedgambler gay langland and former world war ii aviator guido racanelli the two men instantly become infatuated with roslyn and on a whim the three decide to move into guidos halffinished desert home together when grizzled exrodeo rider perce howland arrives the unlikely foursome strike up a business capturing wild horses,"['United Artists', 'Seven Arts Productions']",['John Huston']
9782,The Night Listener,"['Drama', 'Thriller']","['Donna D. Logand', 'Gabriel Noone']",in the midst of his crumbling relationship a radio show host begins speaking to his biggest fan a young boy via the telephone but when questions about the boys identity come up the hosts life is thrown into chaos,"['Miramax Films', 'IFC Films', 'Fortissimo Films']",['Patrick Stettner']
18713,The Jerky Boys,"['Comedy', 'Crime']","['Himself', 'Kamal']",when two unemployed telephone pranksters decide to use their vocal talents to impersonate a chicago mob boss and curry favor with organized crime in new york the trouble begins it isnt long before johnny and kamal the jerky boys of crank call fame are wanted by the local mafia the police and their neighbor,"['Caravan Pictures', 'Touchstone Pictures']",['James Melkonian']
6537,The Orphanage,"['Horror', 'Drama', 'Thriller']","['Laura', 'Carlos']",a woman brings her family back to her childhood home which used to be an orphanage intent on reopening it before long her son starts to communicate with a new invisible friend,"['Wild Bunch', 'Telecinco', 'Telecinco Cinema', 'Televisió de Catalunya TV3', 'Esta Vivo! Laboratorio de Nuevos Talentos', 'Grupo Rodar', 'Rodar y Rodar Cine y Televisión', 'Warner Bros. Pictures de España']",['Juan Antonio Bayona']
184345,A Haunted House 2,"['Comedy', 'Horror']","['Malcolm', 'Megan']",having exorcised the demons of his ex malcolm is starting fresh with his new girlfriend and her two children after moving into their dream home however malcolm is once again plagued by bizarre paranormal events,"['Automatik Entertainment', 'Open Road Films']",['Michael Tiddes']
1809,The Rules of Attraction,"['Comedy', 'Drama', 'Romance']","['Sean Bateman', 'Lauren Hynde']",the incredibly spoiled and overprivileged students of camden college are a backdrop for an unusual love triangle between a drug dealer a virgin and a bisexual classmate,['Kingsgate Films'],['Roger Avary']
2370,Topaz,"['Action', 'Drama', 'Mystery', 'Thriller']","['André Devereaux', 'Nicole Devereaux']",a french intelligence agent becomes embroiled in the cold war politics first with uncovering the events leading up to the 1962 cuban missle crisis and then back to france to break up an international russian spy ring,['Universal Pictures'],['Alfred Hitchcock']
9809,Let's Go to Prison,"['Comedy', 'Crime']","['John Lyshitski', 'Nelson Biederman IV']",when a career criminals plan for revenge is thwarted by unlikely circumstances he puts his intended victims son in his place by putting him in prisonand then joining him,['Universal Pictures'],['Bob Odenkirk']
5,Four Rooms,"['Crime', 'Comedy']","['Ted the Bellhop', 'Man']",its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,"['Miramax Films', 'A Band Apart']","['Allison Anders', 'Alexandre Rockwell', 'Robert Rodriguez', 'Quentin Tarantino']"
11013,Secretary,"['Comedy', 'Drama', 'Romance']","['E. Edward Grey', 'Lee Holloway']",a young woman recently released from a mental hospital gets a job as a secretary to a demanding lawyer where their employeremployee relationship turns into a sexual sadomasochistic one,"['Slough Pond', 'double A Films']",['Steven Shainberg']
19153,The Real Cancun,['Documentary'],['Herself'],sixteen american college students drink flirt fight and canoodle during their spring break vacation in cancun mexico,[],['Rick de Oliveira']
10132,Talk Radio,['Drama'],"['Barry Champlain', 'Ellen']",a rude contemptuous talk show host becomes overwhelmed by the hatred that surrounds his program just before it goes national,"['Cineplex-Odeon Films', 'Ten-Four Productions']",['Oliver Stone']
16448,Waiting for Guffman,"['Music', 'Comedy']","['Corky St. Clair', 'Dr. Allan Pearl']",corky st clair is a director actor and dancer in blaine missouri when it comes time to celebrate blaines 150th anniversary corky resolves to bring down the house in broadway style in this hilarious mockumentary from the people who brought you this is spinal tap,"['Sony Pictures Classics', 'Castle Rock Entertainment', 'Pale Morning Dun', 'All Night Productions']",['Christopher Guest']
